client_id,segment,avg_monthly_balance,max_monthly_balance,txn_frequency_monthly,avg_txn_amount,days_since_last_txn
CLTIND05156,dormant,7586.43,10473.6,8,2430.7799999999997,27
CLTIND05157,dormant,8381.73,10947.54,8,2484.748888888889,147
CLTIND05158,regular,6573.88,9846.6,13,1677.355,56
CLTIND05159,dormant,2215.76,3970.15,3,3223.04875,25
CLTIND05160,regular,7040.81,7774.89,11,3403.0499999999997,10
CLTIND05161,dormant,2638.34,6137.84,8,4913.973333333333,50
CLTIND05162,dormant,4858.98,11943.01,8,4638.594999999999,62
CLTIND05163,dormant,2757.54,6085.15,3,2333.826,171
CLTIND05165,regular,4957.77,9281.85,19,2795.563333333333,20
CLTIND05166,regular,2785.63,4949.24,16,2550.298333333333,72
CLTIND05167,priority,9827.32,15049.18,24,3634.1949999999997,20
CLTIND05169,regular,4174.09,9045.12,15,1497.86,31
CLTIND05170,dormant,778.76,969.97,6,2623.225,12
CLTIND05171,dormant,13798.67,27419.83,8,2963.575,20
CLTIND05172,regular,2994.73,6431.04,12,10452.8,47
CLTIND05173,dormant,908.73,1393.88,6,2444.0383333333334,53
CLTIND05174,dormant,3991.74,7728.01,3,4295.63,12
CLTIND05176,regular,1084.66,1646.78,10,5163.383333333333,16
CLTIND05178,priority,6279.24,12859.32,14,2836.8846153846152,26
CLTIND05180,dormant,11154.15,14288.1,12,3222.7380000000003,120
CLTIND05181,regular,8866.57,12884.26,10,3354.66,4
CLTIND05183,regular,2593.81,3308.56,16,4071.456666666667,11
CLTIND05184,dormant,8415.38,12203.6,15,2802.2799999999997,132
CLTIND05185,regular,12132.65,18476.77,9,3205.83,85
CLTIND05186,dormant,271.46,306.53,8,6336.845,255
CLTIND05187,regular,8095.05,17971.4,11,3435.9666666666667,22
CLTIND05188,dormant,1792.72,2819.12,5,2145.606,35
CLTIND05189,regular,3329.4,5667.44,10,1507.406,2
CLTIND05191,dormant,12925.74,32160.56,8,3550.7033333333334,88
CLTIND05192,dormant,2861.8,3782.53,10,2539.056666666667,124
CLTIND05193,regular,2410.74,3466.88,13,2182.8199999999997,7
CLTIND05194,priority,18940.12,37243.26,21,4944.0,21
CLTIND05195,regular,1516.31,3189.07,13,3929.455,11
CLTIND05196,dormant,3675.24,5980.33,7,2289.7599999999998,61
CLTIND05198,regular,1922.2,4502.75,18,2508.174,2
CLTIND05199,dormant,6082.72,11357.68,8,3929.335,0
CLTIND05201,regular,5782.37,7663.88,15,671.4200000000001,53
CLTIND05202,regular,33569.17,73029.09,9,4495.92,34
CLTIND05203,priority,10682.24,15210.19,18,2927.2000000000003,17
CLTIND05204,priority,64087.29,105769.93,25,1452.95,8
CLTIND05205,regular,3107.99,6377.55,11,2252.3016666666667,3
CLTIND05206,dormant,2343.85,4983.1,8,2669.403333333333,28
CLTIND05207,regular,9086.6,20787.96,9,1962.2584615384617,45
CLTIND05209,regular,1523.6,3107.53,19,3457.8283333333334,12
CLTIND05210,regular,4969.32,7635.59,11,872.23,30
CLTIND05212,dormant,4208.13,10141.66,26,2004.18,108
CLTIND05213,regular,8791.97,14764.04,10,4251.676666666667,10
CLTIND05214,regular,4225.39,6506.3,9,2420.0033333333336,1
CLTIND05215,regular,1181.62,1579.76,12,540.22,36
CLTIND05216,dormant,16538.5,27773.81,14,2763.0733333333333,132
CLTIND05217,dormant,3964.89,7019.72,3,2287.335,32
CLTIND05218,dormant,5090.26,5824.74,8,2081.9049999999997,37
CLTIND05219,regular,2005.17,3711.63,10,1949.7239999999997,77
CLTIND05220,dormant,729.22,1218.32,5,1807.43,42
CLTIND05221,dormant,3287.46,7133.58,5,3721.6722222222224,92
CLTIND05222,regular,3182.23,5783.36,13,5686.06,5
CLTIND05223,dormant,1009.47,1223.11,5,3077.3366666666666,12
CLTIND05225,dormant,3710.91,7941.2,7,2631.5475,137
CLTIND05226,priority,60689.03,124014.6,20,3409.4019999999996,17
CLTIND05228,regular,3774.69,5798.84,19,3219.49625,29
CLTIND05229,dormant,2422.95,4652.58,8,1464.5900000000001,15
CLTIND05230,regular,10781.55,17085.08,17,2622.9049999999997,46
CLTIND05232,regular,3969.18,7502.11,12,2500.79,23
CLTIND05233,priority,24206.64,58497.16,18,2448.7525,6
CLTIND05234,dormant,2603.28,2993.97,4,2334.4842857142858,53
CLTIND05235,regular,2621.06,3138.86,21,3148.16,2
CLTIND05236,dormant,16498.51,34249.66,8,3071.7533333333336,11
CLTIND05237,dormant,2329.47,3660.14,8,1998.33,10
CLTIND05241,regular,15641.67,26266.74,19,3808.87,82
CLTIND05243,dormant,10159.75,24014.64,12,1610.635,157
CLTIND05244,dormant,10272.59,23067.07,7,3723.814166666667,45
CLTIND05245,regular,596.15,1009.21,9,3640.225,26
CLTIND05246,dormant,1752.07,2617.27,6,3178.94,36
CLTIND05248,dormant,2193.2,2983.48,7,2172.6549999999997,34
CLTIND05249,dormant,21473.81,52642.76,4,2098.1040000000003,61
CLTIND05250,priority,11463.27,16354.96,14,1401.6499999999999,20
CLTIND05251,dormant,1471.49,2404.71,6,2393.985,63
CLTIND05252,dormant,5359.38,10031.72,3,5569.366666666666,6
CLTIND05253,dormant,9040.01,10271.4,7,2339.62,56
CLTIND05254,dormant,3265.41,4963.62,7,1596.22,63
CLTIND05255,regular,186.32,453.31,10,1789.323333333333,20
CLTIND05256,dormant,1510.8,1994.33,4,2532.7027272727273,8
CLTIND05258,dormant,1113.73,1974.09,5,1912.1275,44
CLTIND05259,regular,1851.71,2135.95,15,4442.915,35
CLTIND05260,regular,6570.79,11094.21,12,2437.7571428571428,4
CLTIND05261,priority,12803.84,14486.04,16,2614.596,3
CLTIND05262,regular,1138.99,1545.87,15,2678.0025,31
CLTIND05263,regular,639.22,1169.36,12,3052.52,10
CLTIND05264,dormant,3159.65,4073.16,6,3616.75,102
CLTIND05265,dormant,3787.82,7813.72,7,2933.54,9
CLTIND05266,dormant,1815.66,3420.14,9,1782.2471428571428,94
CLTIND05267,regular,664.55,837.2,13,1111.08,48
CLTIND05269,regular,4231.72,4795.47,23,3482.28,29
CLTIND05270,regular,2521.48,5713.6,15,2607.6,27
CLTIND05271,regular,16856.83,36565.38,10,2657.37,65
CLTIND05272,dormant,796.66,1199.48,6,1493.43,0
CLTIND05273,regular,4123.75,8076.58,12,3094.6683333333335,7
CLTIND05274,dormant,554.72,1111.83,6,3020.36,126
CLTIND05275,regular,4738.19,7358.99,16,767.45,28
CLTIND05276,regular,4435.87,8878.07,17,1777.01,24
CLTIND05277,dormant,1900.02,2469.0,7,5354.09,90
CLTIND05278,priority,6874.14,10684.54,18,1957.265,5
CLTIND05279,dormant,37408.82,41527.65,7,3166.3344444444447,36
CLTIND05281,dormant,1350.66,2144.04,7,1349.5133333333333,96
CLTIND05282,regular,2276.09,2901.58,18,818.69,54
CLTIND05283,dormant,14521.78,35600.35,10,956.45,319
CLTIND05285,priority,11192.41,18382.01,15,2974.8483333333334,23
CLTIND05286,dormant,1135.96,1726.46,6,3412.988,127
CLTIND05287,regular,14571.64,32172.9,11,2024.19625,11
CLTIND05288,dormant,1112.38,2751.7,7,6209.52,43
CLTIND05289,regular,2182.27,2689.69,9,1599.275,10
CLTIND05290,dormant,2288.09,5058.54,5,1077.78,11
CLTIND05291,dormant,6504.86,8640.36,6,3777.955,73
CLTIND05292,regular,2467.73,3548.16,25,2088.49,11
CLTIND05293,dormant,11332.05,14104.67,6,3708.6549999999997,90
CLTIND05294,regular,3320.91,4864.0,9,2902.8333333333335,4
CLTIND05295,regular,3646.08,8150.31,24,5412.016666666666,16
CLTIND05296,regular,5321.67,7714.19,17,2800.2200000000003,7
CLTIND05297,regular,2087.23,5186.35,9,2984.9938888888887,5
CLTIND05298,dormant,2785.73,4023.4,2,1855.0266666666666,20
CLTIND05299,dormant,1866.83,4050.72,5,2955.8975,13
CLTIND05300,priority,25293.35,43594.99,14,3261.60625,4
CLTIND05301,dormant,3256.6,7873.9,5,1435.5325,1
CLTIND05303,dormant,1783.08,2444.64,10,1248.77,152
CLTIND05304,regular,683.79,905.68,21,1671.92,45
CLTIND05305,regular,5866.77,8514.35,18,2822.7799999999997,51
CLTIND05306,regular,6775.27,14791.14,14,3766.4550000000004,51
CLTIND05307,priority,6420.78,15453.66,23,5624.18,8
CLTIND05308,regular,4369.7,6661.18,18,1837.06,41
CLTIND05309,dormant,1045.05,2256.82,6,2317.6655555555553,49
CLTIND05310,regular,3606.48,8669.82,12,4109.396428571429,6
CLTIND05311,regular,1483.61,3261.5,11,3957.1062500000003,7
CLTIND05312,dormant,1317.84,1572.4,6,1732.2949999999998,12
CLTIND05313,dormant,3832.91,6499.96,5,3105.1875,9
CLTIND05315,dormant,14360.58,26729.76,3,4774.64,14
CLTIND05316,dormant,853.2,1579.16,6,3116.8779999999997,31
CLTIND05318,regular,692.1,1703.99,11,4739.610000000001,19
CLTIND05319,priority,4487.91,9927.93,14,3943.986666666666,20
CLTIND05320,regular,1808.95,3555.48,9,2763.94,51
CLTIND05322,regular,1662.41,2654.39,9,2150.59,48
CLTIND05323,dormant,3930.57,5013.1,7,2763.54,30
CLTIND05324,dormant,2558.96,3324.58,6,2354.27,14
CLTIND05325,dormant,6494.73,10107.42,3,3166.952,51
CLTIND05326,regular,36998.31,47484.75,12,2868.7727272727275,63
CLTIND05327,regular,2380.6,4559.2,9,3727.275,40
CLTIND05328,regular,6468.9,8182.49,24,2606.29,61
CLTIND05329,dormant,1706.05,3793.97,5,3845.522,10
CLTIND05330,priority,7789.25,11898.37,20,2977.3275,1
CLTIND05331,regular,2981.83,3968.89,10,3364.1875,88
CLTIND05332,dormant,2881.61,4337.16,8,2834.8959999999997,88
CLTIND05333,dormant,31127.89,50439.06,8,1997.3700000000001,100
CLTIND05334,dormant,2304.89,5287.38,10,1821.93,0
CLTIND05335,dormant,638.45,1134.9,4,3316.986,111
CLTIND05336,regular,4758.59,8997.08,9,3103.2445454545455,2
CLTIND05337,dormant,3238.28,3932.5,4,3612.7685714285717,74
CLTIND05338,dormant,34633.83,56030.23,17,2507.3900000000003,97
CLTIND05339,regular,937.21,1439.81,18,1832.43,31
CLTIND05340,priority,10558.37,22814.42,13,1137.28,13
CLTIND05341,regular,1230.26,2397.75,10,4192.424285714286,14
CLTIND05342,regular,4608.31,9021.69,14,3409.68,23
CLTIND05343,regular,3956.7,9462.7,11,3888.3216666666667,7
CLTIND05344,regular,599.25,1000.99,12,2700.81,3
CLTIND05345,dormant,11308.96,20938.07,7,2585.81,73
CLTIND05347,regular,2351.41,5657.26,15,1803.755,16
CLTIND05348,dormant,3081.03,5458.8,8,3746.895,77
CLTIND05349,dormant,2546.89,4219.65,7,4198.515714285714,31
CLTIND05350,dormant,2325.07,3851.37,7,1928.5500000000002,41
CLTIND05352,dormant,5758.06,11644.62,3,3731.61125,26
CLTIND05353,regular,3386.79,8418.4,14,1664.42,9
CLTIND05354,dormant,639.8,1369.26,8,3237.065,77
CLTIND05355,dormant,21733.6,45595.77,8,1814.29,16
CLTIND05356,regular,835.98,1455.42,14,3119.2333333333336,35
CLTIND05358,dormant,12338.48,18901.32,6,6355.589999999999,8
CLTIND05359,dormant,2730.28,5486.89,4,1849.475,90
CLTIND05360,regular,2402.75,4612.77,21,3604.86,33
CLTIND05361,dormant,2643.02,5496.73,2,1483.04,1
CLTIND05362,regular,1419.96,1874.77,9,5900.418,12
CLTIND05363,regular,9454.78,15465.89,12,1444.11,73
CLTIND05364,regular,12232.8,26852.49,11,6007.626666666667,52
CLTIND05365,dormant,368.58,586.45,8,2844.91,15
CLTIND05366,regular,5949.36,8947.4,26,1717.155,32
CLTIND05367,priority,18668.35,45157.77,21,4433.879999999999,27
CLTIND05368,dormant,1067.2,1423.34,10,1833.93,113
CLTIND05369,dormant,3449.65,6496.36,2,3578.785,39
CLTIND05370,regular,3283.86,4720.4,13,6910.33,6
CLTIND05371,regular,3942.96,5714.91,11,2375.055,13
CLTIND05372,dormant,1513.65,2456.69,7,2893.97,6
CLTIND05374,dormant,2188.95,4624.88,3,4577.58,39
CLTIND05377,dormant,993.69,1976.75,5,3796.7933333333335,77
CLTIND05378,regular,2642.57,5132.27,10,4154.336666666667,22
CLTIND05379,dormant,2382.73,2801.14,2,3388.46,23
CLTIND05380,regular,15099.27,27391.15,11,2366.0550000000003,51
CLTIND05381,regular,5138.82,8491.87,15,2516.5814285714287,10
CLTIND05382,dormant,7576.18,15239.74,8,4108.516666666666,14
CLTIND05383,regular,2649.76,4374.9,10,3801.95625,2
CLTIND05384,dormant,980.36,1524.3,8,2706.68,57
CLTIND05385,dormant,18042.21,33863.68,8,5054.4974999999995,25
CLTIND05386,dormant,2790.45,4287.29,7,1852.3049999999998,6
CLTIND05387,dormant,1938.78,4280.44,5,2958.7766666666666,71
CLTIND05388,dormant,8008.88,13463.63,3,1906.8516666666667,35
CLTIND05390,regular,12752.28,16346.91,19,1965.69,41
CLTIND05391,regular,15900.38,22358.42,10,3034.505,64
CLTIND05392,dormant,7483.2,18701.8,8,7696.23,64
CLTIND05393,regular,13110.9,24894.05,19,2793.02,38
CLTIND05394,dormant,1565.74,3250.09,5,3765.4,52
CLTIND05396,dormant,3563.17,4918.85,7,2758.1716666666666,2
CLTIND05397,regular,1218.48,2074.03,18,1850.9125,16
CLTIND05398,dormant,2642.97,6270.22,6,5255.735000000001,9
CLTIND05399,dormant,3836.47,6990.82,8,3133.5375,19
CLTIND05400,dormant,6074.14,8908.94,6,593.3,38
CLTIND05401,regular,2001.02,3797.08,11,3284.468,17
CLTIND05403,dormant,37391.83,84757.02,6,1608.36,20
CLTIND05404,dormant,2394.13,3407.37,7,3532.6366666666668,14
CLTIND05405,dormant,12186.45,18331.08,7,1256.78,24
CLTIND05406,dormant,6415.24,15258.53,21,1757.3485714285714,104
CLTIND05407,priority,12495.22,21302.21,15,1470.5533333333333,3
CLTIND05408,regular,1303.31,2851.67,12,2546.897,2
CLTIND05409,regular,12894.5,24761.25,9,2441.425,31
CLTIND05410,dormant,6197.1,11105.89,8,2815.04,100
CLTIND05412,regular,3466.33,5570.48,13,2623.959,13
CLTIND05413,dormant,410.09,812.74,6,308.77,28
CLTIND05414,dormant,19887.33,21982.5,5,2535.832,61
CLTIND05416,regular,2771.72,3857.32,13,1341.6299999999999,36
CLTIND05417,regular,1465.09,2353.44,15,2750.52,46
CLTIND05419,dormant,1439.07,3234.74,4,4603.933333333333,94
CLTIND05420,dormant,12703.86,28669.73,13,4589.842,149
CLTIND05421,dormant,2827.54,4007.34,11,2347.3771428571426,91
CLTIND05423,dormant,5824.86,13048.94,4,3762.563125,26
CLTIND05425,regular,1494.24,1737.39,17,3716.7533333333336,82
CLTIND05426,regular,53260.27,114012.59,11,3103.9812500000003,11
CLTIND05427,regular,1854.15,3745.04,22,2632.89,6
CLTIND05430,dormant,26677.27,47654.2,11,2524.17,98
CLTIND05431,dormant,4826.68,7186.36,1,2807.59,4
CLTIND05433,regular,373.93,430.92,12,4327.236666666667,42
CLTIND05434,regular,2303.62,5024.03,15,3565.6875,12
CLTIND05435,regular,3303.45,6364.52,12,3665.595,15
CLTIND05436,regular,15141.77,37415.44,9,4589.58,27
CLTIND05437,dormant,6227.86,11702.96,7,3268.171428571429,90
CLTIND05438,regular,1064.26,1401.04,9,3309.76125,37
CLTIND05439,regular,1156.43,1609.74,11,2045.61,31
CLTIND05440,dormant,663.57,1058.96,8,1960.97,8
CLTIND05441,priority,6643.62,12021.9,13,3432.358,1
CLTIND05442,regular,5539.7,13203.16,14,2527.102,75
CLTIND05443,regular,4210.96,9661.91,11,3247.53,3
CLTIND05445,regular,1094.14,1219.54,16,5787.6,54
CLTIND05446,regular,27461.36,55030.94,12,7361.72,13
CLTIND05447,regular,968.81,1152.13,9,4240.31,2
CLTIND05448,regular,1779.23,2080.96,13,3524.4933333333333,7
CLTIND05449,regular,306.93,683.61,25,1538.0900000000001,2
CLTIND05453,regular,2293.46,4669.61,18,2191.735,81
CLTIND05454,dormant,8989.39,14938.71,26,2112.86,0
CLTIND05456,regular,12431.55,30484.36,11,7458.4,22
CLTIND05457,regular,2235.74,5485.71,10,2407.38,42
CLTIND05459,dormant,2481.76,4871.54,7,3117.468,40
CLTIND05460,dormant,5786.16,14045.38,6,6241.56,11
CLTIND05461,dormant,6007.33,11015.58,4,2521.0750000000003,4
CLTIND05462,regular,56582.37,96728.61,11,4701.02,58
CLTIND05463,dormant,3742.74,5283.95,6,10852.09,4
CLTIND05464,dormant,691.16,772.35,8,2466.784,14
CLTIND05465,priority,20755.99,35237.18,14,2045.34,5
CLTIND05467,regular,19634.71,39294.16,11,5269.99,45
CLTIND05469,regular,11487.45,16564.85,10,5835.53,34
CLTIND05471,regular,10023.32,11505.09,12,2662.54,22
CLTIND05472,regular,1170.36,2868.9,10,2411.285,67
CLTIND05473,dormant,4108.19,6696.68,6,3713.17,9
CLTIND05474,regular,1807.63,3285.6,12,3807.082142857143,47
CLTIND05475,regular,4803.06,6309.46,28,4094.8055555555557,16
CLTIND05476,regular,846.33,1170.4,15,3379.6000000000004,41
CLTIND05477,regular,703.8,804.91,10,2113.52,65
CLTIND05478,dormant,5642.79,8468.93,3,2872.64,4
CLTIND05479,regular,1110.62,2181.34,13,2894.158888888889,32
CLTIND05482,regular,10107.52,15321.45,13,1091.7233333333334,43
CLTIND05483,regular,5174.89,8187.67,18,4941.228571428573,16
CLTIND05484,dormant,9631.31,17504.86,6,4103.093333333333,171
CLTIND05485,regular,3959.24,8183.67,17,4533.539,17
CLTIND05487,dormant,390.37,691.87,3,1897.58,128
CLTIND05488,regular,8870.17,15247.33,10,5144.515,4
CLTIND05489,dormant,533.31,1051.12,7,5121.9,152
CLTIND05490,dormant,1236.25,1687.2,4,2823.0550000000003,112
CLTIND05492,dormant,643.78,879.77,8,3388.1200000000003,23
CLTIND05493,dormant,2138.81,2842.71,5,4291.651,16
CLTIND05495,dormant,2045.69,4571.78,8,3781.62,42
CLTIND05496,dormant,2122.9,3236.88,8,6000.965,36
CLTIND05497,dormant,4865.2,8830.36,8,2082.1,97
CLTIND05498,regular,7070.79,15517.72,9,3984.38,6
CLTIND05500,dormant,2317.68,5551.43,8,3614.6783333333333,22
CLTIND05501,dormant,3839.81,5534.69,8,1614.385,68
CLTIND05503,dormant,14660.05,34411.51,6,5289.32,55
CLTIND05504,dormant,790.09,1151.81,8,3869.6899999999996,102
CLTIND05505,priority,12056.19,24362.31,14,3547.1499999999996,28
CLTIND05506,regular,2885.56,4340.25,21,3361.9171428571426,26
CLTIND05507,regular,6113.82,8077.74,9,3978.11,2
CLTIND05508,dormant,1968.88,4743.96,5,5095.618,11
CLTIND05511,dormant,1972.34,3037.33,5,3749.66,218
CLTIND05513,dormant,3467.68,3925.14,9,1305.4675,143
CLTIND05514,regular,2071.69,4879.96,9,3056.515,28
CLTIND05515,dormant,893.55,1547.73,5,2112.64,11
CLTIND05516,dormant,3628.02,6964.61,9,6140.146666666667,109
CLTIND05517,dormant,397.62,843.62,7,1545.4,25
CLTIND05518,regular,2296.76,4840.65,16,4039.7999999999997,9
CLTIND05519,priority,11681.97,21413.71,20,2004.425,15
CLTIND05521,regular,9063.2,19153.92,15,4886.365000000001,51
CLTIND05523,regular,2936.54,3912.76,11,1235.86,20
CLTIND05524,dormant,1255.49,2196.93,8,2496.5225,22
CLTIND05525,regular,155.77,381.22,18,3348.2228571428573,34
CLTIND05526,priority,19663.73,43929.08,25,3300.26,5
CLTIND05528,regular,1604.85,3337.36,15,3139.195,29
CLTIND05529,regular,22065.37,27792.55,15,3576.3611111111113,33
CLTIND05530,regular,11378.51,22205.55,14,2063.1388888888887,88
CLTIND05531,regular,972.85,1493.71,12,3447.4925000000003,2
CLTIND05532,regular,1123.64,2720.44,10,1377.07,15
CLTIND05533,dormant,3950.8,9814.99,4,985.175,155
CLTIND05534,regular,2246.34,3265.28,9,1234.24,15
CLTIND05535,dormant,852.97,1580.47,12,3034.764,147
CLTIND05536,dormant,1545.98,2285.91,4,3518.1666666666665,7
CLTIND05537,regular,1624.74,2323.84,16,7729.57,19
CLTIND05538,regular,408.83,451.92,16,2051.73,59
CLTIND05539,regular,1400.76,3221.79,9,3473.816666666667,22
CLTIND05540,regular,2344.15,5833.57,14,2892.74,23
CLTIND05541,dormant,5934.25,13810.85,16,4856.1849999999995,145
CLTIND05542,dormant,1273.56,2350.65,7,2118.93,30
CLTIND05543,dormant,15483.84,35550.33,20,2549.38,135
CLTIND05546,dormant,7224.64,11467.54,5,3787.9,43
CLTIND05547,regular,1640.94,3618.88,18,3297.62875,14
CLTIND05548,regular,14629.39,25149.97,10,2405.6966666666667,68
CLTIND05549,regular,12762.39,31692.79,14,1805.1871428571428,50
CLTIND05550,regular,68202.73,95846.0,23,5637.025,48
CLTIND05551,dormant,3828.91,5291.49,6,3707.5816666666665,15
CLTIND05552,regular,4931.12,7087.97,14,1280.8,11
CLTIND05553,dormant,2608.85,4992.5,8,2493.3533333333335,9
CLTIND05554,dormant,2540.35,4829.12,7,1422.8125,18
CLTIND05555,regular,3007.16,4589.45,15,2159.03,35
CLTIND05556,dormant,6983.55,11506.46,7,3397.513333333334,26
CLTIND05557,dormant,2863.7,3371.07,5,2848.084444444444,32
CLTIND05558,regular,614.43,711.23,13,2115.27,16
CLTIND05559,dormant,434.62,931.48,13,3205.3016666666667,92
CLTIND05560,regular,1827.18,2622.36,22,8251.71,28
CLTIND05561,dormant,17188.61,23255.47,8,2830.025,51
CLTIND05562,regular,6012.13,14420.66,11,3456.8866666666668,15
CLTIND05563,dormant,8459.81,20912.09,6,1819.337142857143,187
CLTIND05564,dormant,2359.89,5838.0,6,3459.347142857143,26
CLTIND05566,regular,3769.59,7664.54,9,4316.9175,41
CLTIND05567,regular,9176.79,15949.61,11,682.7,66
CLTIND05568,dormant,5382.91,9170.33,13,2202.4666666666667,162
CLTIND05569,dormant,1773.35,2726.67,8,2529.8653846153848,11
CLTIND05570,dormant,2765.38,4023.85,5,4714.2,69
CLTIND05571,regular,15662.05,22791.88,12,3551.6699999999996,8
CLTIND05573,regular,3391.45,5249.18,13,2707.0933333333332,6
CLTIND05574,regular,760.33,995.06,9,2454.885,52
CLTIND05578,regular,1906.04,3062.83,13,2140.915,3
CLTIND05579,regular,3861.28,6084.21,24,11742.44,14
CLTIND05580,dormant,3713.38,4883.13,3,2736.258888888889,40
CLTIND05582,regular,1573.9,3686.05,10,5540.53,75
CLTIND05583,dormant,782.63,1529.09,6,3194.322,66
CLTIND05584,dormant,3595.79,5166.0,7,2299.70375,40
CLTIND05585,regular,166.05,268.82,10,3693.35,20
CLTIND05586,dormant,14837.27,22839.02,4,2867.0033333333336,180
CLTIND05589,dormant,7107.73,10051.53,6,3140.81,101
CLTIND05590,regular,1848.12,4046.54,15,2211.17,58
CLTIND05591,dormant,3597.93,4309.04,9,2161.52,147
CLTIND05592,dormant,2810.79,3816.06,4,4601.24625,72
CLTIND05594,regular,2942.5,4209.87,16,2028.2666666666664,53
CLTIND05595,dormant,3032.84,3344.73,8,3389.722,17
CLTIND05597,dormant,6921.82,8842.62,4,3152.9674999999997,21
CLTIND05598,regular,1613.07,2291.23,10,3062.1,1
CLTIND05600,dormant,2159.27,3716.71,8,3454.5849999999996,14
CLTIND05601,dormant,4468.44,9121.8,7,2794.4166666666665,27
CLTIND05602,dormant,2096.31,3257.89,15,2703.7675,93
CLTIND05603,dormant,620.8,1164.73,9,2478.25,400
CLTIND05604,regular,4166.62,7605.65,11,4535.916666666667,13
CLTIND05605,regular,5078.3,10405.81,10,3374.8,31
CLTIND05608,regular,801.47,1467.04,23,4630.806,9
CLTIND05609,dormant,759.47,903.21,3,4235.05,17
CLTIND05611,regular,332.98,584.15,10,2401.3666666666663,3
CLTIND05612,priority,9156.69,11327.19,13,2937.1425,20
CLTIND05613,regular,3176.45,4174.05,14,4572.405,61
CLTIND05614,dormant,2838.49,3664.14,6,2602.5308333333332,3
CLTIND05615,dormant,4378.11,8826.2,8,2118.28,157
CLTIND05616,dormant,3671.87,6119.64,6,3190.4875,19
CLTIND05617,regular,5503.06,9185.34,15,3045.936,36
CLTIND05618,dormant,2260.2,3293.91,5,3726.385,23
CLTIND05619,dormant,5788.77,12045.07,6,1737.5266666666666,89
CLTIND05620,regular,470.33,783.6,18,2875.4646153846156,12
CLTIND05621,regular,2304.09,4155.67,10,2008.3700000000001,24
CLTIND05622,dormant,4987.47,9638.27,4,2586.905,107
CLTIND05623,dormant,1729.84,3619.28,12,5303.3099999999995,95
CLTIND05624,regular,3517.29,8426.88,15,2602.0266666666666,22
CLTIND05625,regular,4859.2,7638.63,13,2642.05,11
CLTIND05627,dormant,1032.64,1899.01,3,1018.38,114
CLTIND05628,regular,4513.02,5145.54,14,3473.235,30
CLTIND05629,dormant,1139.53,1761.36,5,2477.7514285714283,18
CLTIND05630,priority,8032.21,13211.02,20,3721.61,6
CLTIND05631,regular,6225.18,11103.46,10,3380.236,33
